Batch,Num trials,Number correct
0,512,430
1,512,450
2,512,461
3,512,472
4,512,457
5,512,464
6,512,455
7,512,460
8,512,461
9,512,469
10,512,457
11,512,464
12,512,452
13,512,458
14,512,461
15,512,451
16,512,462
17,512,463
18,512,446
19,272,238
